Pair,Trading ID,Trading Time,Timestamp(ms),Trading Type,Trading Price,Trading Amount,Trading Cost,PnL,Fee
BTC/USDT:USDT,1080905582,2024-10-18 23:05:21.180,1729263921180,buy,68394.6,0.6,410.3676,0,-0.08207352
BTC/USDT:USDT,1081423640,2024-10-19 10:06:12.020,1729303572020,sell,68351.5,0.9,615.1635,15.4927315704488621,-0.1230327
BTC/USDT:USDT,1081561076,2024-10-19 16:37:37.227,1729327057227,sell,68376.5,0.6,410.259,10.4784877136325747,-0.0820518
BTC/USDT:USDT,1081759104,2024-10-20 00:46:31.647,1729356391647,sell,68112.5,1.2,817.35,17.7889754272651494,-0.16347
BTC/USDT:USDT,1082193992,2024-10-20 23:06:11.271,1729436771271,buy,68534.5,0.6,411.207,0,-0.0822414
BTC/USDT:USDT,1082462469,2024-10-21 06:45:14.511,1729464314511,buy,69190.3,0.7,484.3321,0,-0.09686642
BTC/USDT:USDT,1082769022,2024-10-21 11:31:41.441,1729481501441,sell,68833.5,0.9,619.5015,14.0887335179307054,-0.1239003
BTC/USDT:USDT,1082965395,2024-10-21 16:17:59.984,1729498679984,sell,68558.4,0.6,411.3504,7.7418890119538036,-0.08227008
BTC/USDT:USDT,1083019755,2024-10-21 17:10:18.657,1729501818657,sell,68413.4,0.6,410.4804,6.8718890119538036,-0.08209608
BTC/USDT:USDT,1083024436,2024-10-21 17:18:36.371,1729502316371,sell,68382.2,0.7,478.6754,7.7988038472794375,-0.09573508
BTC/USDT:USDT,1083059826,2024-10-21 17:51:14.278,1729504274278,sell,68339.6,0.6,410.0376,6.4290890119538036,-0.08200752
BTC/USDT:USDT,1083072704,2024-10-21 18:12:14.447,1729505534447,sell,68463.4,0.6,410.7804,7.1718890119538036,-0.08215608
BTC/USDT:USDT,1083117461,2024-10-21 19:30:15.794,1729510215794,sell,68381.5,0.6,410.289,6.6804890119538036,-0.0820578
BTC/USDT:USDT,1083140923,2024-10-21 20:11:26.073,1729512686073,sell,68293.5,0.6,409.761,0,-0.0819522
BTC/USDT:USDT,1084956344,2024-10-22 23:01:03.621,1729609263621,buy,67571.6,1.5,1013.574,4.3314,-0.2027148
BTC/USDT:USDT,1085547354,2024-10-23 16:05:17.644,1729670717644,sell,66743.3,0.6,400.4598,-4.9698,-0.08009196
BTC/USDT:USDT,1085599312,2024-10-23 16:55:35.082,1729673735082,sell,66663.8,0.9,599.9742,-2.7234,-0.11999484
BTC/USDT:USDT,1085726870,2024-10-23 18:10:22.979,1729678222979,sell,66549.3,1.0,665.493,0,-0.1330986
BTC/USDT:USDT,1086316862,2024-10-24 02:05:14.623,1729706714623,sell,65448.8,1.3,850.8344,0,-0.17016688
BTC/USDT:USDT,1086384521,2024-10-24 02:35:23.693,1729708523693,sell,65652.6,1.0,656.526,0,-0.1313052
BTC/USDT:USDT,1086910969,2024-10-24 13:56:31.931,1729749391931,buy,67386.7,1.7,1145.5739,-24.0811974358974359,-0.22911478
BTC/USDT:USDT,1087046894,2024-10-24 17:16:56.431,1729761416431,buy,66937.7,1.1,736.3147,-10.6429512820512821,-0.14726294
BTC/USDT:USDT,1087317178,2024-10-24 22:00:14.596,1729778414596,buy,67956.6,0.4,271.8264,-7.9457641025641026,-0.05436528
BTC/USDT:USDT,1087362972,2024-10-24 22:26:09.058,1729779969058,buy,67837.9,0.4,271.3516,-7.4709641025641026,-0.05427032
BTC/USDT:USDT,1087441235,2024-10-24 23:25:52.705,1729783552705,buy,67717.9,0.3,203.1537,-5.2432230769230769,-0.04063074
BTC/USDT:USDT,1087818924,2024-10-25 06:35:37.262,1729809337262,buy,68319.5,1.0,683.195,0,-0.136639
BTC/USDT:USDT,1088223854,2024-10-25 17:15:17.723,1729847717723,sell,67688.4,0.7,473.8188,-4.4177,-0.09476376
BTC/USDT:USDT,1088560999,2024-10-25 22:41:40.492,1729867300492,buy,68503.0,0.4,274.012,0,-0.0548024
BTC/USDT:USDT,1088912341,2024-10-26 02:00:16.338,1729879216338,sell,66772.6,0.3,200.3178,-4.9552714285714286,-0.04006356
BTC/USDT:USDT,1088996364,2024-10-26 02:10:14.813,1729879814813,sell,66066.1,0.4,264.2644,-9.4330285714285714,-0.05285288
BTC/USDT:USDT,1089054026,2024-10-26 02:15:44.400,1729880144400,sell,66927.4,0.4,267.7096,0,-0.05354192
BTC/USDT:USDT,1089355653,2024-10-26 05:00:28.437,1729890028437,sell,67023.9,0.3,201.0717,0,-0.04021434
BTC/USDT:USDT,1090101745,2024-10-26 19:21:56.755,1729941716755,buy,67076.6,0.7,469.5362,-0.7549,-0.09390724
BTC/USDT:USDT,1090440544,2024-10-27 07:31:46.591,1729985506591,buy,67125.0,0.5,335.625,0,-0.067125
BTC/USDT:USDT,1090569707,2024-10-27 15:32:59.130,1730014379130,sell,67180.2,0.3,201.5406,0.1656,-0.04030812
BTC/USDT:USDT,1090622703,2024-10-27 19:22:17.076,1730028137076,buy,67149.1,0.3,201.4473,0,-0.04028946
BTC/USDT:USDT,1090730437,2024-10-27 21:36:10.724,1730036170724,buy,67646.7,0.4,270.5868,0,-0.05411736
BTC/USDT:USDT,1090743848,2024-10-27 21:55:38.053,1730037338053,buy,67626.7,0.3,202.8801,0,-0.04057602
BTC/USDT:USDT,1090829542,2024-10-28 00:35:19.462,1730046919462,buy,67686.7,0.4,270.7468,0,-0.05414936
BTC/USDT:USDT,1091040182,2024-10-28 06:45:37.624,1730069137624,buy,68232.4,0.1,68.2324,0,-0.01364648
BTC/USDT:USDT,1091040183,2024-10-28 06:45:37.628,1730069137628,buy,68232.4,0.2,136.4648,0,-0.02729296
BTC/USDT:USDT,1091074464,2024-10-28 07:55:38.248,1730073338248,buy,68030.5,0.4,272.122,0,-0.0544244
BTC/USDT:USDT,1091350411,2024-10-28 15:30:21.708,1730100621708,buy,68638.9,0.3,205.9167,0,-0.04118334
BTC/USDT:USDT,1091583330,2024-10-28 20:15:17.730,1730117717730,buy,68695.5,0.3,206.0865,0,-0.0412173
BTC/USDT:USDT,1092477482,2024-10-29 06:10:25.336,1730153425336,buy,70227.5,0.3,210.6825,0,-0.0421365
BTC/USDT:USDT,1094830006,2024-10-30 12:41:37.387,1730263297387,sell,72340.6,0.7,506.3842,29.636971875,-0.10127684
BTC/USDT:USDT,1095330656,2024-10-30 22:05:15.046,1730297115046,sell,71990.3,0.4,287.9612,15.5342125,-0.05759224
BTC/USDT:USDT,1095367496,2024-10-30 22:20:37.685,1730298037685,sell,72215.7,0.3,216.6471,12.326859375,-0.04332942
BTC/USDT:USDT,1096212306,2024-10-31 16:05:28.437,1730361928437,buy,72357.9,0.5,361.7895,0,-0.0723579
BTC/USDT:USDT,1096373021,2024-10-31 20:10:52.241,1730376652241,sell,72231.9,0.3,216.6957,9.6029682065217391,-0.04333914
BTC/USDT:USDT,1096399305,2024-10-31 20:30:16.349,1730377816349,sell,72124.3,0.4,288.4972,12.3735576086956522,-0.05769944
BTC/USDT:USDT,1096559806,2024-10-31 21:55:18.885,1730382918885,sell,71349.0,0.3,214.047,6.9542682065217391,-0.0428094
BTC/USDT:USDT,1096666635,2024-10-31 22:10:19.530,1730383819530,sell,71321.7,1.0,713.217,22.9078940217391304,-0.1426434
BTC/USDT:USDT,1096864665,2024-10-31 23:10:27.325,1730387427325,sell,70986.0,0.5,354.93,5.8652682065217391,-0.070986
BTC/USDT:USDT,1097282506,2024-11-01 04:10:18.344,1730405418344,sell,70103.5,0.3,210.3105,0,-0.0420621
BTC/USDT:USDT,1097776744,2024-11-01 10:30:17.190,1730428217190,sell,69373.8,0.4,277.4952,0,-0.05549904
BTC/USDT:USDT,1097876753,2024-11-01 12:30:27.994,1730435427994,sell,69503.5,0.3,208.5105,0,-0.0417021
BTC/USDT:USDT,1098067642,2024-11-01 17:50:56.359,1730454656359,sell,69562.5,0.3,208.6875,0,-0.0417375
BTC/USDT:USDT,1098092212,2024-11-01 18:20:16.202,1730456416202,sell,69812.4,0.4,279.2496,0,-0.05584992
BTC/USDT:USDT,1098104583,2024-11-01 18:25:22.010,1730456722010,sell,69853.8,0.5,349.269,0,-0.0698538
BTC/USDT:USDT,1098563385,2024-11-01 22:40:20.533,1730472020533,buy,71488.9,1.1,786.3779,-18.4430125,-0.15727558
BTC/USDT:USDT,1099282391,2024-11-02 03:35:16.032,1730489716032,sell,69191.1,0.4,276.7644,0,-0.05535288
BTC/USDT:USDT,1099407499,2024-11-02 05:56:33.340,1730498193340,sell,69197.0,0.4,276.788,0,-0.0553576
BTC/USDT:USDT,1099476918,2024-11-02 08:20:45.655,1730506845655,sell,69563.7,0.4,278.2548,0,-0.05565096
BTC/USDT:USDT,1099491475,2024-11-02 09:00:18.557,1730509218557,sell,69689.9,0.4,278.7596,0,-0.05575192
BTC/USDT:USDT,1099973389,2024-11-03 02:10:19.069,1730571019069,buy,69248.9,0.3,207.7467,1.0249771551724138,-0.04154934
BTC/USDT:USDT,1100109195,2024-11-03 09:21:13.462,1730596873462,sell,69039.2,0.5,345.196,0,-0.0690392
BTC/USDT:USDT,1100131633,2024-11-03 09:55:26.077,1730598926077,sell,69098.5,0.3,207.2955,0,-0.0414591
BTC/USDT:USDT,1100262030,2024-11-03 10:35:14.999,1730601314999,sell,68113.0,0.3,204.339,0,-0.0408678
BTC/USDT:USDT,1100344790,2024-11-03 11:00:33.345,1730602833345,sell,68187.1,0.4,272.7484,0,-0.05454968
BTC/USDT:USDT,1101535165,2024-11-04 08:35:57.416,1730680557416,buy,68511.6,0.8,548.0928,5.8454312867956266,-0.10961856
ETH/USDT:USDT,1341137637,2024-08-02 23:00:14.866,1722610814866,sell,3036.44,1.5,455.466,0,-0.0455466
ETH/USDT:USDT,1343375975,2024-08-04 05:10:13.756,1722719413756,sell,2864.43,1.6,458.3088,0,-0.04583088
ETH/USDT:USDT,1344277284,2024-08-04 23:45:22.407,1722786322407,buy,2844.39,8.5,2417.7315,334.0910745257452576,-0.24177315
ETH/USDT:USDT,1345784095,2024-08-05 08:40:15.511,1722818415511,sell,2614.86,0.8,209.1888,0,-0.02091888
ETH/USDT:USDT,1347102145,2024-08-05 09:15:16.450,1722820516450,sell,2306.66,1.0,230.666,0,-0.0230666
ETH/USDT:USDT,1347102146,2024-08-05 09:15:16.450,1722820516450,sell,2306.66,0.5,115.333,0,-0.0115333
ETH/USDT:USDT,1350502476,2024-08-05 14:25:26.076,1722839126076,sell,2200.81,1.1,242.0891,0,-0.02420891
ETH/USDT:USDT,1351210927,2024-08-05 15:20:17.924,1722842417924,buy,2324.16,1.0,232.416,61.5776234922153143,-0.0232416
ETH/USDT:USDT,1354683802,2024-08-06 00:10:13.883,1722874213883,buy,2461.33,0.9,221.5197,43.0745611429937829,-0.02215197
ETH/USDT:USDT,1357811497,2024-08-06 22:35:18.098,1722954918098,buy,2527.28,5.9,1491.0952,243.4671786040703546,-0.29821904
ETH/USDT:USDT,1357811498,2024-08-06 22:35:18.098,1722954918098,buy,2527.28,2.4,606.5472,99.0374963813167544,-0.12130944
ETH/USDT:USDT,1358026738,2024-08-07 00:05:21.516,1722960321516,buy,2523.03,4.0,1009.212,0,-0.2018424
ETH/USDT:USDT,1358218442,2024-08-07 01:50:17.959,1722966617959,sell,2501.85,0.2,50.037,-0.4236,-0.0100074
ETH/USDT:USDT,1358218443,2024-08-07 01:50:17.959,1722966617959,sell,2501.85,3.8,950.703,-8.0484,-0.1901406
ETH/USDT:USDT,1358640676,2024-08-07 06:31:24.211,1722983484211,sell,2470.55,4.1,1012.9255,0,-0.2025851
ETH/USDT:USDT,1359307388,2024-08-07 12:35:30.524,1723005330524,buy,2521.48,4.1,1033.8068,-20.8813,-0.20676136
ETH/USDT:USDT,1359390290,2024-08-07 13:40:15.142,1723009215142,buy,2530.19,4.0,1012.076,0,-0.2024152
ETH/USDT:USDT,1359604397,2024-08-07 16:31:15.958,1723019475958,sell,2516.73,4.0,1006.692,-5.384,-0.2013384
ETH/USDT:USDT,1363936775,2024-08-09 02:35:27.633,1723142127633,buy,2586.52,2.9,750.0908,0,-0.15001816
ETH/USDT:USDT,1363936776,2024-08-09 02:35:27.634,1723142127634,buy,2586.52,1.0,258.652,0,-0.0517304
ETH/USDT:USDT,1363956355,2024-08-09 03:00:28.962,1723143628962,buy,2576.36,3.6,927.4896,0,-0.18549792
ETH/USDT:USDT,1363956356,2024-08-09 03:00:28.967,1723143628967,buy,2576.36,0.4,103.0544,0,-0.02061088
ETH/USDT:USDT,1364099255,2024-08-09 05:45:18.062,1723153518062,sell,2613.42,4.0,1045.368,12.8177215189873418,-0.2090736
ETH/USDT:USDT,1364366105,2024-08-09 07:00:21.150,1723158021150,sell,2710.56,3.9,1057.1184,50.3818784810126582,-0.21142368
ETH/USDT:USDT,1368212994,2024-08-11 17:40:29.504,1723369229504,buy,2692.9,3.8,1023.302,0,-0.2046604
ETH/USDT:USDT,1368577632,2024-08-11 21:40:16.855,1723383616855,sell,2628.6,3.8,998.868,-24.434,-0.1997736
ETH/USDT:USDT,1369983950,2024-08-12 15:05:16.994,1723446316994,sell,2545.59,4.0,1018.236,0,-0.2036472
ETH/USDT:USDT,1370730351,2024-08-12 20:45:19.188,1723466719188,buy,2671.18,4.0,1068.472,-50.236,-0.2136944
ETH/USDT:USDT,1376614529,2024-08-15 16:45:28.822,1723711528822,sell,2617.45,3.8,994.631,0,-0.0994631
ETH/USDT:USDT,1378502501,2024-08-16 17:10:32.907,1723799432907,buy,2612.33,3.8,992.6854,1.9456,-0.09926854
ETH/USDT:USDT,1380414474,2024-08-18 12:20:14.452,1723954814452,sell,2607.61,3.8,990.8918,0,-0.09908918
ETH/USDT:USDT,1380761010,2024-08-18 19:41:20.563,1723981280563,buy,2644.37,3.8,1004.8606,-13.9688,-0.10048606
ETH/USDT:USDT,1381102748,2024-08-19 02:58:54.414,1724007534414,buy,2661.02,3.7,984.5774,0,-0.09845774
ETH/USDT:USDT,1381401430,2024-08-19 09:00:16.639,1724029216639,sell,2611.54,7.4,1932.5396,-18.3076,-0.19325396
ETH/USDT:USDT,1382312719,2024-08-20 00:55:30.834,1724086530834,buy,2586.88,3.7,957.1456,9.1242,-0.09571456
ETH/USDT:USDT,1382325640,2024-08-20 01:16:10.115,1724087770115,sell,2577.88,3.8,979.5944,0,-0.09795944
ETH/USDT:USDT,1382560535,2024-08-20 04:10:16.153,1724098216153,buy,2609.01,3.8,991.4238,-11.8294,-0.09914238
ETH/USDT:USDT,1383662780,2024-08-20 22:55:19.006,1724165719006,sell,2585.32,3.8,982.4216,0,-0.09824216
ETH/USDT:USDT,1383930169,2024-08-21 01:20:46.909,1724174446909,sell,2576.41,3.8,979.0358,0,-0.09790358
ETH/USDT:USDT,1383937220,2024-08-21 01:40:42.989,1724175642989,sell,2578.11,3.7,953.9007,0,-0.09539007
ETH/USDT:USDT,1385015052,2024-08-21 22:30:21.688,1724250621688,buy,2600.28,3.8,988.1064,-7.7204902654867257,-0.09881064
ETH/USDT:USDT,1385262272,2024-08-22 01:25:17.623,1724261117623,buy,2622.86,3.8,996.6868,-16.3008902654867257,-0.09966868
ETH/USDT:USDT,1385289529,2024-08-22 01:51:13.672,1724262673672,buy,2628.66,3.7,972.6042,-18.0179194690265487,-0.09726042
ETH/USDT:USDT,1386397450,2024-08-22 23:16:18.449,1724339778449,sell,2606.63,3.7,964.4531,0,-0.09644531
ETH/USDT:USDT,1386970292,2024-08-23 14:05:23.055,1724393123055,buy,2679.08,7.3,1955.7284,-26.8065,-0.39114568
ETH/USDT:USDT,1387984768,2024-08-24 01:50:48.094,1724435448094,buy,2722.81,3.5,952.9835,0,-0.1905967
ETH/USDT:USDT,1390643604,2024-08-26 16:35:17.065,1724661317065,sell,2737.34,3.5,958.069,12.8460352112676056,-0.1916138
ETH/USDT:USDT,1390834406,2024-08-26 20:55:22.119,1724676922119,sell,2726.63,7.2,1963.1736,9.3574647887323944,-0.39263472
ETH/USDT:USDT,1391205127,2024-08-27 02:10:17.193,1724695817193,sell,2683.52,3.7,992.9024,0,-0.19858048
ETH/USDT:USDT,1393010569,2024-08-28 06:01:14.506,1724796074506,buy,2486.57,3.4,845.4338,74.1913068493150685,-0.16908676
ETH/USDT:USDT,1395763445,2024-08-29 15:25:23.215,1724916323215,buy,2547.54,3.9,993.5406,61.3234931506849315,-0.19870812
ETH/USDT:USDT,1396888476,2024-08-30 09:58:02.914,1724983082914,sell,2524.99,3.9,984.7461,0,-0.19694922
ETH/USDT:USDT,1397182896,2024-08-30 18:15:30.771,1725012930771,sell,2522.81,3.9,983.8959,0,-0.19677918
ETH/USDT:USDT,1398504472,2024-08-31 12:22:05.965,1725078125965,buy,2525.67,3.9,985.0113,-0.6903,-0.19700226
ETH/USDT:USDT,1398567625,2024-08-31 16:05:50.013,1725091550013,buy,2523.87,3.9,984.3093,0.0117,-0.19686186
ETH/USDT:USDT,1398588419,2024-08-31 17:00:21.743,1725094821743,buy,2513.19,1.6,402.1104,0,-0.08042208
ETH/USDT:USDT,1398588420,2024-08-31 17:00:21.743,1725094821743,buy,2513.19,2.3,578.0337,0,-0.11560674
ETH/USDT:USDT,1399011254,2024-09-01 09:00:29.071,1725152429071,sell,2505.77,3.9,977.2503,-2.8938,-0.19545006
ETH/USDT:USDT,1399378717,2024-09-01 17:35:19.037,1725183319037,sell,2489.9,4.0,995.96,0,-0.199192
ETH/USDT:USDT,1399729424,2024-09-01 22:56:14.642,1725202574642,buy,2456.45,4.0,982.58,13.38,-0.196516
ETH/USDT:USDT,1400916033,2024-09-02 16:25:32.855,1725265532855,buy,2462.82,4.1,1009.7562,0,-0.20195124
ETH/USDT:USDT,1401167193,2024-09-02 18:15:21.179,1725272121179,buy,2516.15,0.6,150.969,0,-0.0301938
ETH/USDT:USDT,1401167194,2024-09-02 18:15:21.182,1725272121182,buy,2516.15,1.2,301.938,0,-0.0603876
ETH/USDT:USDT,1401167195,2024-09-02 18:15:21.186,1725272121186,buy,2516.15,2.0,503.23,0,-0.100646
ETH/USDT:USDT,1401167196,2024-09-02 18:15:21.186,1725272121186,buy,2516.15,0.1,25.1615,0,-0.0050323
ETH/USDT:USDT,1402207439,2024-09-03 17:06:14.616,1725354374616,sell,2502.43,4.0,1000.972,5.44465,-0.2001944
ETH/USDT:USDT,1402373137,2024-09-03 21:35:31.003,1725370531003,buy,2487.37,4.0,994.948,0,-0.1989896
ETH/USDT:USDT,1402553472,2024-09-03 22:30:42.474,1725373842474,sell,2458.08,4.0,983.232,-12.005675,-0.1966464
ETH/USDT:USDT,1402804523,2024-09-04 01:45:18.991,1725385518991,sell,2454.54,3.7,908.1798,-12.415049375,-0.18163596
ETH/USDT:USDT,1402804524,2024-09-04 01:45:18.993,1725385518993,sell,2454.54,0.3,73.6362,-1.006625625,-0.01472724
ETH/USDT:USDT,1402867601,2024-09-04 02:55:37.927,1725389737927,buy,2454.58,4.0,981.832,0,-0.1963664
ETH/USDT:USDT,1403115870,2024-09-04 08:00:25.558,1725408025558,sell,2427.35,4.0,970.94,-10.892,-0.194188
ETH/USDT:USDT,1405592586,2024-09-05 17:35:18.970,1725528918970,sell,2391.65,4.2,1004.493,0,-0.2008986
ETH/USDT:USDT,1407028256,2024-09-06 16:21:11.594,1725610871594,sell,2349.28,4.4,1033.6832,0,-0.20673664
ETH/USDT:USDT,1407490586,2024-09-06 21:40:37.311,1725630037311,buy,2378.11,4.4,1046.3684,-3.5805767441860465,-0.20927368
ETH/USDT:USDT,1407700705,2024-09-06 22:25:35.641,1725632735641,sell,2338.92,2.4,561.3408,0,-0.11226816
ETH/USDT:USDT,1407700706,2024-09-06 22:25:35.645,1725632735645,sell,2338.92,1.9,444.3948,0,-0.08887896
ETH/USDT:USDT,1408952977,2024-09-07 04:50:25.169,1725655825169,sell,2190.65,1.0,219.065,0,-0.043813
ETH/USDT:USDT,1411263465,2024-09-09 06:25:18.947,1725834318947,buy,2319.63,0.9,208.7667,1.5669925336597307,-0.04175334
ETH/USDT:USDT,1411886992,2024-09-09 17:00:29.151,1725872429151,buy,2326.19,4.3,1000.2617,4.665942105263158,-0.20005234
ETH/USDT:USDT,1412706564,2024-09-10 02:00:15.604,1725904815604,buy,2342.6,3.4,796.484,-1.8900504283965728,-0.1592968
ETH/USDT:USDT,1412706565,2024-09-10 02:00:15.608,1725904815608,buy,2342.6,0.9,210.834,-0.5003074663402693,-0.0421668
ETH/USDT:USDT,1413764230,2024-09-10 22:45:19.288,1725979519288,sell,2335.43,4.2,980.8806,0,-0.19617612
ETH/USDT:USDT,1414170715,2024-09-11 04:40:29.435,1726000829435,buy,2394.4,4.2,1005.648,-24.7674,-0.2011296
ETH/USDT:USDT,1414214630,2024-09-11 05:50:35.128,1726005035128,sell,2376.01,4.2,997.9242,0,-0.19958484
ETH/USDT:USDT,1414316805,2024-09-11 08:20:36.526,1726014036526,buy,2380.9,4.2,999.978,-2.0538,-0.1999956
ETH/USDT:USDT,1414337446,2024-09-11 08:55:47.435,1726016147435,buy,2375.62,0.5,118.781,0,-0.0237562
ETH/USDT:USDT,1414337447,2024-09-11 08:55:47.926,1726016147926,buy,2375.62,3.7,878.9794,0,-0.17579588
ETH/USDT:USDT,1414343879,2024-09-11 09:05:15.517,1726016715517,sell,2374.92,4.2,997.4664,-0.294,-0.19949328
ETH/USDT:USDT,1414353276,2024-09-11 09:20:39.741,1726017639741,buy,2376.89,4.2,998.2938,0,-0.19965876
ETH/USDT:USDT,1414418039,2024-09-11 09:40:20.350,1726018820350,sell,2359.11,4.2,990.8262,-7.4676,-0.19816524
ETH/USDT:USDT,1414604171,2024-09-11 12:25:15.839,1726028715839,sell,2338.98,4.2,982.3716,0,-0.19647432
ETH/USDT:USDT,1418088002,2024-09-14 00:11:14.214,1726243874214,buy,2412.29,10.0,2412.29,-30.7902,-0.482458
ETH/USDT:USDT,1418088007,2024-09-14 00:11:14.627,1726243874627,buy,2412.29,0.5,120.6145,0,-0.0241229
ETH/USDT:USDT,1418088008,2024-09-14 00:11:14.634,1726243874634,buy,2412.29,1.8,434.2122,0,-0.08684244
ETH/USDT:USDT,1418811091,2024-09-14 17:30:16.648,1726306216648,sell,2417.71,4.1,991.2611,2.2222,-0.19825222
ETH/USDT:USDT,1418986023,2024-09-15 00:55:55.998,1726332955998,sell,2417.99,4.0,967.196,2.28,-0.1934392
ETH/USDT:USDT,1419345313,2024-09-15 16:30:36.800,1726389036800,sell,2415.01,4.0,966.004,0,-0.1932008
ETH/USDT:USDT,1420532951,2024-09-16 11:31:04.184,1726457464184,sell,2273.12,3.0,681.936,0,-0.1363872
ETH/USDT:USDT,1420533065,2024-09-16 11:31:10.244,1726457470244,sell,2273.75,1.6,363.8,0,-0.07276
ETH/USDT:USDT,1421712338,2024-09-17 09:25:16.370,1726536316370,sell,2271.59,4.3,976.7837,0,-0.19535674
ETH/USDT:USDT,1421969353,2024-09-17 17:41:35.180,1726566095180,buy,2311.05,4.5,1039.9725,2.5357674418604652,-0.2079945
ETH/USDT:USDT,1422331428,2024-09-17 22:30:17.205,1726583417205,buy,2354.3,4.3,1012.349,-16.1744333333333333,-0.2024698
ETH/USDT:USDT,1423481308,2024-09-18 18:20:27.071,1726654827071,sell,2286.52,4.4,1006.0688,0,-0.20121376
ETH/USDT:USDT,1424888498,2024-09-19 10:11:11.170,1726711871170,buy,2391.7,4.5,1076.265,-40.7834121751025991,-0.215253
ETH/USDT:USDT,1425354317,2024-09-19 19:41:26.757,1726746086757,buy,2432.05,4.0,972.82,-52.3919219334245326,-0.194564
ETH/USDT:USDT,1425590267,2024-09-19 22:26:13.470,1726755973470,buy,2432.17,4.0,972.868,0,-0.1945736
ETH/USDT:USDT,1425679115,2024-09-19 23:56:08.991,1726761368991,buy,2439.73,3.9,951.4947,0,-0.19029894
ETH/USDT:USDT,1425975019,2024-09-20 02:25:16.603,1726770316603,sell,2486.72,4.0,994.688,20.3271392405063291,-0.1989376
ETH/USDT:USDT,1426629083,2024-09-20 13:05:19.211,1726808719211,buy,2542.08,3.8,965.9904,0,-0.19319808
ETH/USDT:USDT,1426854600,2024-09-20 15:21:54.137,1726816914137,buy,2555.97,3.9,996.8283,0,-0.19936566
ETH/USDT:USDT,1427086300,2024-09-20 18:40:48.345,1726828848345,sell,2552.13,3.9,995.3307,16.0203462898297686,-0.19906614
ETH/USDT:USDT,1427234939,2024-09-20 21:15:21.496,1726838121496,buy,2533.51,3.9,988.0689,0,-0.19761378
ETH/USDT:USDT,1427526449,2024-09-20 23:05:17.060,1726844717060,sell,2531.92,3.9,987.4488,5.1937626234214843,-0.19748976
ETH/USDT:USDT,1429160788,2024-09-22 14:45:30.160,1726987530160,sell,2582.93,3.9,1007.3427,25.0876626234214843,-0.20146854
ETH/USDT:USDT,1429389533,2024-09-22 21:45:15.653,1727012715653,buy,2574.28,3.8,978.2264,0,-0.19564528
ETH/USDT:USDT,1429399117,2024-09-22 21:50:40.667,1727013040667,buy,2571.53,3.8,977.1814,0,-0.19543628
ETH/USDT:USDT,1429676108,2024-09-23 01:56:16.146,1727027776146,sell,2587.53,3.8,983.2614,12.4357964076069778,-0.19665228
ETH/USDT:USDT,1429704056,2024-09-23 03:00:22.344,1727031622344,buy,2576.42,3.8,979.0396,0,-0.19580792
ETH/USDT:USDT,1433096729,2024-09-25 01:50:14.909,1727200214909,sell,2649.97,7.6,2013.9772,66.849995210142637,-0.40279544
ETH/USDT:USDT,1433428613,2024-09-25 08:16:54.464,1727223414464,buy,2647.85,3.7,979.7045,0,-0.1959409
ETH/USDT:USDT,1434472959,2024-09-26 02:25:22.712,1727288722712,sell,2578.66,3.7,954.1042,-9.5080638481648162,-0.19082084
ETH/USDT:USDT,1434940617,2024-09-26 11:00:15.631,1727319615631,buy,2597.06,3.8,986.8828,0,-0.19737656
ETH/USDT:USDT,1435772714,2024-09-26 23:55:15.642,1727366115642,buy,2648.79,3.7,980.0523,0,-0.19601046
ETH/USDT:USDT,1436073601,2024-09-27 06:10:15.599,1727388615599,sell,2643.84,3.7,978.2208,10.133501537785283,-0.19564416
ETH/USDT:USDT,1436449832,2024-09-27 14:55:20.135,1727420120135,sell,2656.31,3.8,1009.3978,15.1459799577254258,-0.20187956
ETH/USDT:USDT,1437907508,2024-09-29 00:10:38.612,1727539838612,sell,2669.31,0.1,26.6931,0.5285784199401428,-0.00533862
ETH/USDT:USDT,1437907509,2024-09-29 00:10:38.789,1727539838789,sell,2669.31,3.5,934.2585,18.5002446979049974,-0.1868517
ETH/USDT:USDT,1437907511,2024-09-29 00:10:39.735,1727539839735,sell,2669.31,0.2,53.3862,1.0571568398802856,-0.01067724
ETH/USDT:USDT,1437984768,2024-09-29 03:25:21.810,1727551521810,buy,2678.08,3.7,990.8896,0,-0.19817792
ETH/USDT:USDT,1439201771,2024-09-30 11:40:25.594,1727667625594,buy,2626.59,3.9,1024.3701,0,-0.20487402
ETH/USDT:USDT,1439321773,2024-09-30 15:06:24.597,1727679984597,buy,2632.16,3.8,1000.2208,0,-0.20004416
ETH/USDT:USDT,1439552017,2024-09-30 18:10:15.537,1727691015537,sell,2604.1,3.7,963.517,-15.1915833333333334,-0.1927034
ETH/USDT:USDT,1439983472,2024-09-30 23:55:31.051,1727711731051,sell,2603.37,3.9,1015.3143,-16.29745,-0.20306286
ETH/USDT:USDT,1440580026,2024-10-01 10:42:11.072,1727750531072,buy,2617.34,3.8,994.5892,0,-0.19891784
ETH/USDT:USDT,1440598076,2024-10-01 11:15:24.489,1727752524489,buy,2627.41,3.8,998.4158,0,-0.19968316
ETH/USDT:USDT,1441046952,2024-10-01 21:40:16.014,1727790016014,sell,2583.69,3.7,955.9653,-17.1233944444444445,-0.19119306
ETH/USDT:USDT,1441101544,2024-10-01 21:46:12.097,1727790372097,sell,2576.87,3.8,979.2106,-20.1777888888888889,-0.19584212
